dimension,rot_type,angle,mirror,wm,pair_id,obj_id,orientation1,orientation2,image_path_1,image_path_2,marker_id,correctAns,first_2D_s.thisRepN,first_2D_s.thisTrialN,first_2D_s.thisN,first_2D_s.thisIndex,second_2D_s.thisRepN,second_2D_s.thisTrialN,second_2D_s.thisN,second_2D_s.thisIndex,first_3Dp_s.thisRepN,first_3Dp_s.thisTrialN,first_3Dp_s.thisN,first_3Dp_s.thisIndex,second_3Dp_s.thisRepN,second_3Dp_s.thisTrialN,second_3Dp_s.thisN,second_3Dp_s.thisIndex,first_2D_wm.thisRepN,first_2D_wm.thisTrialN,first_2D_wm.thisN,first_2D_wm.thisIndex,second_2D_wm.thisRepN,second_2D_wm.thisTrialN,second_2D_wm.thisN,second_2D_wm.thisIndex,first_3Dp_wm.thisRepN,first_3Dp_wm.thisTrialN,first_3Dp_wm.thisN,first_3Dp_wm.thisIndex,second_3Dp_wm.thisRepN,second_3Dp_wm.thisTrialN,second_3Dp_wm.thisN,second_3Dp_wm.thisIndex,first_3Dd_wm.thisRepN,first_3Dd_wm.thisTrialN,first_3Dd_wm.thisN,first_3Dd_wm.thisIndex,second_3Dd_wm.thisRepN,second_3Dd_wm.thisTrialN,second_3Dd_wm.thisN,second_3Dd_wm.thisIndex,thisRow.t,notes,start.started,text_start.started,key_resp_start.started,start.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,instructions.started,key_resp_12.started,image_8.started,instructions.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,instructions_2.started,image_9.started,key_resp_20.started,instructions_2.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,instructions_3.started,image_10.started,key_resp_21.started,instructions_3.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,single_2D_screen.started,text_13.started,key_resp_7.started,single_2D_screen.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_2D_single.started,text.started,image.started,key_resp.started,text.stopped,routine_2D_single.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,strat.started,image_strat.started,key_resp_strat_control.started,image_strat.stopped,key_resp_strat_control.stopped,strat.stopped,strategy_response,key_resp_strat_control.keys,key_resp_strat_control.rt,key_resp_strat_control.duration,vividness.started,image_vivid.started,key_resp_vivid_slider_control.started,image_vivid.stopped,key_resp_vivid_slider_control.stopped,vividness.stopped,vivid_response,key_resp_vivid_slider_control.keys,key_resp_vivid_slider_control.rt,key_resp_vivid_slider_control.duration,ITI.started,text_2.started,text_2.stopped,ITI.stopped,image.stopped,key_resp.stopped,break_2D_s.started,text_17.started,key_resp_13.started,break_2D_s.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,single_3Dp_screen.started,text_9.started,key_resp_8.started,single_3Dp_screen.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,routine_3Dp_single.started,text_3.started,image_2.started,key_resp_2.started,text_3.stopped,routine_3Dp_single.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_2.stopped,key_resp_2.stopped,break_3Dp_s.started,text_18.started,key_resp_14.started,break_3Dp_s.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,wm_2D_screen.started,text_14.started,key_resp_9.started,wm_2D_screen.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_2D_wm.started,text_4.started,img1.started,text_4.stopped,img1.stopped,text_5.started,text_5.stopped,img2.started,key_resp_3.started,routine_2D_wm.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,break_2D_wm.started,text_19.started,key_resp_15.started,break_2D_wm.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.duration,wm_3Dp_screen.started,text_15.started,key_resp_10.started,wm_3Dp_screen.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_3Dp_wm.started,text_6.started,image_3.started,text_6.stopped,text_11.started,image_3.stopped,text_11.stopped,image_4.started,key_resp_4.started,routine_3Dp_wm.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,break_3Dp_wm.started,text_20.started,key_resp_16.started,break_3Dp_wm.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.duration,practice_3Dd_screen.started,image_11.started,key_resp_22.started,practice_3Dd_screen.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,practice_1_3Dd.started,image_12.started,key_resp_23.started,practice_1_3Dd.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,practice_2_3Dd.started,image_13.started,key_resp_24.started,practice_2_3Dd.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,wm_3Dd_screen.started,text_16.started,key_resp_11.started,wm_3Dd_screen.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_3Dd_wm.started,text_8.started,image_6.started,text_8.stopped,text_12.started,image_6.stopped,text_12.stopped,image_7.started,key_resp_6.started,routine_3Dd_wm.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.duration,break_3Dd_wm.started,text_21.started,key_resp_17.started,break_3Dd_wm.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.duration,end.started,text_22.started,key_resp_18.started,end.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2D,None,180,True,True,26,obj6,320,140,output_pairs/2D_180_M_WM/2D_180_M_WM_26_1_obj_6_320deg.png,output_pairs/2D_180_M_WM/2D_180_M_WM_26_2_obj_6_140deg.png,445,period,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,1916.3957681000466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925.511592600029,1925.5441220999928,1925.5441220999928,1927.5446109999903,1927.5446109999903,1927.5148353000404,4.0,['rshift'],[0.9791430000914261],[None],1927.5149786999682,1927.5446109999903,1927.5446109999903,1929.5443339999765,1929.5443339999765,1929.5145697999978,4.0,['rshift'],[0.3312164000235498],[None],1929.5147262000246,1929.5443339999765,1931.581154400017,1931.5116570000537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.3448547000298,1916.3957681000466,1917.3110275999643,1917.4111238999758,1921.310870300047,1921.310870300047,1922.3216023000423,1922.3216023000423,1922.3216023000423,1925.51138609997,period,1,3.17016519990284,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,60,False,True,25,obj2,80,140,output_pairs/2D_60_WM/2D_60_WM_25_1_obj_2_80deg.png,output_pairs/2D_60_WM/2D_60_WM_25_2_obj_2_140deg.png,147,comma,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,1931.581154400017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1938.4115762000438,1938.4443720000563,1938.4443720000563,1940.4443732000655,1940.4443732000655,1940.4148102999898,2.0,"['slash', 'period']","[1.1669884000439197, 1.8227584999985993]","[None, None]",1940.4149650000036,1940.4443732000655,1940.4443732000655,,,1942.4172808000585,2.0,"['slash', 'period']","[1.1106460998998955, 1.816146899946034]","[None, None]",1942.4174380999757,1942.4447106000734,1944.4678435999667,1944.4116696000565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1931.511840900057,1931.581154400017,1932.5215385999763,1932.5882656000322,1936.548815599992,1936.5112170999637,1937.5155195000116,1937.5155195000116,1937.5155195000116,1938.4113649000647,comma,1,0.8642010999610648,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,0,False,True,25,obj1,240,240,output_pairs/2D_0_WM/2D_0_WM_25_1_obj_14_240deg.png,output_pairs/2D_0_WM/2D_0_WM_25_2_obj_14_240deg.png,193,comma,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,1944.4678435999667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1951.0795443999814,1951.1157455999637,1951.1157455999637,,,1953.1128646000288,1.0,['comma'],[1.383891399949789],[None],1953.1130199000472,1953.144449000014,1953.144449000014,,,1955.1131384000182,4.0,['rshift'],[0.3549521000823006],[None],1955.113285999978,1955.1446721999673,,1957.1113430999685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1944.411828399985,1944.4678435999667,1945.4115047999658,1945.488246700028,1949.4113394999877,1949.4113394999877,1950.4156145000597,1950.4156145000597,1950.4156145000597,1951.0793253000593,comma,1,0.6601900999667123,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,60,True,True,22,obj1,0,60,output_pairs/2D_60_M_WM/2D_60_M_WM_22_1_obj_15_0deg.png,output_pairs/2D_60_M_WM/2D_60_M_WM_22_2_obj_15_60deg.png,615,period,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,1957.164982300019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.0226248999825,1964.0447634999873,1964.0447634999873,1966.0443528000033,1966.0443528000033,1966.0154219999677,1.0,['comma'],[0.7745021000737324],[None],1966.0155727000674,1966.0443528000033,1966.0443528000033,1968.045335300034,1968.045335300034,1968.015702100005,2.0,['period'],[1.0872057999949902],[None],1968.0158529999899,1968.045335300034,1970.0658517000265,1970.0116441000719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957.1115673000459,1957.164982300019,1958.1112962999614,1958.17787210003,1962.1115154,1962.1115154,1963.1156834000722,1963.1156834000722,1963.1156834000722,1964.0224071000703,comma,0,0.8799965999787673,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,180,False,True,31,sm1,300,120,output_pairs/2D_180_WM/2D_180_WM_31_1_SM1_300deg.png,output_pairs/2D_180_WM/2D_180_WM_31_2_SM1_120deg.png,704,comma,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,1970.0658517000265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978.0459298000205,1978.0780650000088,1978.0780650000088,1980.0775387999602,1980.0775387999602,1980.0482627999736,1.0,"['period', 'comma']","[1.0857529999921098, 1.5017896000063047]","[None, None]",1980.0484408000484,1980.0775387999602,1980.0775387999602,1982.0781637000619,1982.0781637000619,1982.0489087000024,1.0,['comma'],[0.5015446998877451],[None],1982.0490695000626,1982.0781637000619,,1984.0492463000119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970.0118087000446,1970.0658517000265,1971.044661300024,1971.0780274000717,1975.049189500045,1975.049189500045,1976.0551540000597,1976.0216985000297,1976.0216985000297,1978.0457192000467,comma,1,1.997897900058888,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,180,True,True,13,sm4,100,280,output_pairs/2D_180_M_WM/2D_180_M_WM_13_1_SM4_100deg.png,output_pairs/2D_180_M_WM/2D_180_M_WM_13_2_SM4_280deg.png,417,period,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,1984.114034899976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.3118182000471,1991.344335300033,1991.344335300033,1993.344827700057,1993.344827700057,1993.3154517000075,1.0,['comma'],[0.9792985999956727],[None],1993.3156015999848,1993.344827700057,1993.344827700057,,,1995.3237321999623,4.0,['rshift'],[0.31500059994868934],[None],1995.3238809000468,1995.3551147000398,,1997.3217156999744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984.0494343000464,1984.114034899976,1985.0551718999632,1985.1549125000602,1989.0784472000087,1989.0449352000142,1990.0456316999625,1990.0456316999625,1990.0456316999625,1991.311600200017,comma,0,1.2457971000112593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,180,True,True,14,sm5,180,0,output_pairs/2D_180_M_WM/2D_180_M_WM_14_1_SM5_180deg.png,output_pairs/2D_180_M_WM/2D_180_M_WM_14_2_SM5_0deg.png,429,period,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,1997.3916780999862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.2785402999725,2005.3113977999892,2005.3113977999892,2007.3115229000105,2007.3115229000105,2007.2819445000496,4.0,['rshift'],[0.5879602000350133],[None],2007.2821720000356,2007.3115229000105,2007.3115229000105,,,2009.2905098999618,4.0,['rshift'],[0.36404880008194596],[None],2009.29066649999,2009.3219000999816,,2011.311243299977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.3218937000493,1997.3916780999862,1998.311477100011,1998.4114169999957,2002.3111180000706,2002.3111180000706,2003.3115498999832,2003.3115498999832,2003.3115498999832,2005.278274900047,comma,0,1.9398497000802308,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,0,True,True,12,sm5,40,40,output_pairs/2D_0_M_WM/2D_0_M_WM_12_1_SM5_40deg.png,output_pairs/2D_0_M_WM/2D_0_M_WM_12_2_SM5_40deg.png,699,period,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,2011.361113699968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.4126521999715,2018.44942119997,2018.44942119997,,,2020.447334800032,4.0,['rshift'],[0.7942337000276893],[None],2020.4474871000275,2020.477915900061,2020.477915900061,,,2022.4178309000563,3.0,['slash'],[0.3099033000180498],[None],2022.4179854000686,2022.4453760000179,2024.4693467000034,2024.4122857999755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.3114225000609,2011.361113699968,2012.282741800067,2012.3825294000562,2016.3113236000063,2016.277880000067,2017.2825927999802,2017.2825927999802,2017.2825927999802,2018.4124500000617,period,1,1.0976211000233889,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,60,False,True,14,sm3,180,240,output_pairs/2D_60_WM/2D_60_WM_14_1_SM3_180deg.png,output_pairs/2D_60_WM/2D_60_WM_14_2_SM3_240deg.png,139,comma,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,2024.4693467000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2032.351086699986,2032.3784566000104,2032.3784566000104,2034.3779856000328,2034.3779856000328,2034.3481523999944,2.0,['period'],[1.7365789000177756],[None],2034.3482971000485,2034.3779856000328,2034.3779856000328,2036.3783697000472,2036.3783697000472,2036.348464300041,2.0,['period'],[0.9610480000264943],[None],2036.3486069999635,2036.3783697000472,2038.4021372999996,2038.3494742000476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.4124592000153,2024.4693467000034,2025.4116500000237,2025.4784341000486,2029.4113203000743,2029.444531599991,2030.4493287999649,2030.4493287999649,2030.4493287999649,2032.3508572999854,comma,1,1.8672771999845281,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,120,True,True,26,obj1,60,180,output_pairs/2D_120_M_WM/2D_120_M_WM_26_1_obj_12_60deg.png,output_pairs/2D_120_M_WM/2D_120_M_WM_26_2_obj_12_180deg.png,226,period,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,2038.4021372999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2046.8453819999704,2046.8778922000201,2046.8778922000201,2048.8780526999617,2048.8780526999617,2048.8483298000647,4.0,['rshift'],[0.774278900003992],[None],2048.848475900013,2048.8780526999617,2048.8780526999617,,,2050.851101099979,4.0,['rshift'],[0.3654594999970868],[None],2050.8512631000485,2050.8784872000106,2052.8981884999666,2052.845332900062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2038.349639400025,2038.4021372999996,2039.3782849999843,2039.411657599965,2043.3779534000205,2043.3779534000205,2044.3780194000574,2044.3780194000574,2044.3780194000574,2046.8451706999913,period,1,2.4573453000048175,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,60,True,True,18,obj1,20,320,output_pairs/2D_60_M_WM/2D_60_M_WM_18_1_obj_15_20deg.png,output_pairs/2D_60_M_WM/2D_60_M_WM_18_2_obj_15_320deg.png,627,period,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,2052.8981884999666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060.01276469999,2060.044964600005,2060.044964600005,2062.0453580999747,2062.0453580999747,2062.0158325000666,1.0,['comma'],[1.1981160999275744],[None],2062.0159825000446,2062.0453580999747,2062.0453580999747,,,2064.0180288000265,4.0,['rshift'],[0.4862207000842318],[None],2064.0181808000198,2064.044839099981,2066.063984700013,2066.0120511000277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2052.8455020000692,2052.8981884999666,2053.8554535000585,2053.9216497000307,2057.8786027999595,2057.845054000034,2058.8555003000656,2058.8555003000656,2058.8555003000656,2060.012555000023,comma,0,1.1560862999176607,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,120,True,True,5,obj8,300,60,output_pairs/2D_120_M_WM/2D_120_M_WM_05_1_obj_8_300deg.png,output_pairs/2D_120_M_WM/2D_120_M_WM_05_2_obj_8_60deg.png,242,period,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,2066.063984700013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.012353600003,2075.044966400019,2075.044966400019,2077.049622899969,2077.049622899969,2077.01603040006,3.0,"['rshift', 'slash']","[0.7507791999960318, 1.4551320999162272]","[None, None]",2077.0161915000062,2077.049622899969,2077.049622899969,,,2079.018457100028,3.0,['slash'],[0.9142548999516293],[None],2079.0186111000367,2079.0452376999892,2081.0647712000646,2081.012271899963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2066.012235800037,2066.063984700013,2067.011713200016,2067.0784319000086,2071.011502700043,2071.011502700043,2072.0118551000487,2072.0118551000487,2072.0118551000487,2075.0121553000063,period,1,2.9921506999526173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,60,True,True,23,obj4,80,20,output_pairs/2D_60_M_WM/2D_60_M_WM_23_1_obj_4_80deg.png,output_pairs/2D_60_M_WM/2D_60_M_WM_23_2_obj_4_20deg.png,623,period,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,2081.0647712000646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2088.979225200019,2089.011748500052,2089.011748500052,2091.0119281000225,2091.0119281000225,2090.9821556999814,4.0,['rshift'],[1.0077041999902576],[None],2090.982304300065,2091.0119281000225,2091.0119281000225,2093.011972200009,2093.011972200009,2092.982806700049,4.0,['rshift'],[0.7439001000020653],[None],2092.9829610000597,2093.011972200009,2095.042096500052,2094.979256700026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2081.0124258999713,2081.0647712000646,2082.011748400051,2082.078460799996,2086.011882700026,2086.011882700026,2087.0161923000123,2087.0161923000123,2087.0161923000123,2088.9789999000495,period,1,1.9316586999921128,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,120,True,True,7,sm1,120,240,output_pairs/2D_120_M_WM/2D_120_M_WM_07_1_SM1_120deg.png,output_pairs/2D_120_M_WM/2D_120_M_WM_07_2_SM1_240deg.png,224,period,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,2095.042096500052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2103.8459913000697,2103.8783978000283,2103.8783978000283,,,2105.8512211999623,4.0,['rshift'],[0.8786524999886751],[None],2105.8513721000636,2105.878700500005,2105.878700500005,2107.878247900051,2107.878247900051,2107.848492900026,4.0,"['rshift', 'rshift']","[0.3004312999546528, 0.9088451999705285]","[None, None]",2107.848639199976,2107.878247900051,2109.897259999998,2109.8454607999884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2094.979436499998,2095.042096500052,2095.9787251000525,2096.0455238000723,2099.97866230004,2099.97866230004,2100.978792399983,2100.978792399983,2100.978792399983,2103.845788100036,period,1,2.8651088000042364,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,120,False,True,32,obj6,300,60,output_pairs/2D_120_WM/2D_120_WM_32_1_obj_6_300deg.png,output_pairs/2D_120_WM/2D_120_WM_32_2_obj_6_60deg.png,184,comma,,,,,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,2109.897259999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117.8840008999687,2117.9122068000725,2117.9122068000725,2119.9115107000107,2119.9115107000107,2119.8820050000213,4.0,['rshift'],[0.9074506999459118],[None],2119.882159400033,2119.9115107000107,2119.9115107000107,2121.9118777000112,2121.9118777000112,2121.882256400073,3.0,['slash'],[0.31612590001896024],[None],2121.882430800004,2121.9118777000112,2123.9494779000524,2123.879218499991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2109.8456456999993,2109.897259999998,2110.8497406999813,2110.916402600007,2114.8786388000008,2114.8452621999895,2115.8450951999985,2115.878437699983,2115.878437699983,2117.8837814000435,comma,1,1.9733586000511423,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
2D,None,60,True,True,9,obj3,120,180,output_pairs/2D_60_M_WM/2D_60_M_WM_09_1_obj_3_120deg.png,output_pairs/2D_60_M_WM/2D_60_M_WM_09_2_obj_3_180deg.png,624,period,,,,,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,2123.9494779000524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2131.217189499992,2131.245359500055,2131.245359500055,2133.2451042999746,2133.2451042999746,2133.2153764000395,4.0,['rshift'],[0.4944802999962121],[None],2133.215524500003,2133.2451042999746,2133.2451042999746,2135.245167999994,2135.245167999994,2135.215500500053,4.0,['rshift'],[0.3102028000866994],[None],2135.2156444999855,2135.245167999994,,2137.2223561999854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.8794147999724,2123.9494779000524,2124.921976899961,2124.945540799992,2128.944885200006,2128.911549799959,2129.911620900035,2129.911620900035,2129.911620900035,2131.2169907999923,period,1,1.2834949999814853,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
