dimension,rot_type,angle,mirror,wm,pair_id,obj_id,orientation1,orientation2,image_path_1,image_path_2,marker_id,correctAns,first_2D_s.thisRepN,first_2D_s.thisTrialN,first_2D_s.thisN,first_2D_s.thisIndex,second_2D_s.thisRepN,second_2D_s.thisTrialN,second_2D_s.thisN,second_2D_s.thisIndex,first_3Dp_s.thisRepN,first_3Dp_s.thisTrialN,first_3Dp_s.thisN,first_3Dp_s.thisIndex,second_3Dp_s.thisRepN,second_3Dp_s.thisTrialN,second_3Dp_s.thisN,second_3Dp_s.thisIndex,first_2D_wm.thisRepN,first_2D_wm.thisTrialN,first_2D_wm.thisN,first_2D_wm.thisIndex,second_2D_wm.thisRepN,second_2D_wm.thisTrialN,second_2D_wm.thisN,second_2D_wm.thisIndex,first_3Dp_wm.thisRepN,first_3Dp_wm.thisTrialN,first_3Dp_wm.thisN,first_3Dp_wm.thisIndex,second_3Dp_wm.thisRepN,second_3Dp_wm.thisTrialN,second_3Dp_wm.thisN,second_3Dp_wm.thisIndex,first_3Dd_wm.thisRepN,first_3Dd_wm.thisTrialN,first_3Dd_wm.thisN,first_3Dd_wm.thisIndex,second_3Dd_wm.thisRepN,second_3Dd_wm.thisTrialN,second_3Dd_wm.thisN,second_3Dd_wm.thisIndex,thisRow.t,notes,start.started,text_start.started,key_resp_start.started,start.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,instructions.started,key_resp_12.started,image_8.started,instructions.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,instructions_2.started,image_9.started,key_resp_20.started,instructions_2.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,instructions_3.started,image_10.started,key_resp_21.started,instructions_3.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,single_2D_screen.started,text_13.started,key_resp_7.started,single_2D_screen.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_2D_single.started,text.started,image.started,key_resp.started,text.stopped,routine_2D_single.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,strat.started,image_strat.started,key_resp_strat_control.started,strat.stopped,strategy_response,key_resp_strat_control.keys,vividness.started,image_vivid.started,key_resp_vivid_slider_control.started,image_vivid.stopped,key_resp_vivid_slider_control.stopped,vividness.stopped,vivid_response,key_resp_vivid_slider_control.keys,key_resp_vivid_slider_control.rt,key_resp_vivid_slider_control.duration,ITI.started,text_2.started,ITI.stopped,image_strat.stopped,key_resp_strat_control.stopped,key_resp_strat_control.rt,key_resp_strat_control.duration,text_2.stopped,image.stopped,key_resp.stopped,break_2D_s.started,text_17.started,key_resp_13.started,break_2D_s.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,single_3Dp_screen.started,text_9.started,key_resp_8.started,single_3Dp_screen.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,routine_3Dp_single.started,text_3.started,image_2.started,key_resp_2.started,text_3.stopped,image_2.stopped,key_resp_2.stopped,routine_3Dp_single.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,break_3Dp_s.started,text_18.started,key_resp_14.started,break_3Dp_s.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,wm_2D_screen.started,text_14.started,key_resp_9.started,wm_2D_screen.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_2D_wm.started,text_4.started,img1.started,text_4.stopped,text_5.started,img1.stopped,text_5.stopped,img2.started,key_resp_3.started,routine_2D_wm.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,img2.stopped,key_resp_3.stopped,break_2D_wm.started,text_19.started,key_resp_15.started,break_2D_wm.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.duration,wm_3Dp_screen.started,text_15.started,key_resp_10.started,wm_3Dp_screen.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_3Dp_wm.started,text_6.started,image_3.started,text_6.stopped,image_3.stopped,text_11.started,text_11.stopped,image_4.started,key_resp_4.started,routine_3Dp_wm.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,break_3Dp_wm.started,text_20.started,key_resp_16.started,break_3Dp_wm.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.duration,practice_3Dd_screen.started,image_11.started,key_resp_22.started,practice_3Dd_screen.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,practice_1_3Dd.started,image_12.started,key_resp_23.started,practice_1_3Dd.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,practice_2_3Dd.started,image_13.started,key_resp_24.started,practice_2_3Dd.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,wm_3Dd_screen.started,text_16.started,key_resp_11.started,wm_3Dd_screen.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_3Dd_wm.started,text_8.started,image_6.started,text_8.stopped,text_12.started,image_6.stopped,image_7.started,key_resp_6.started,text_12.stopped,routine_3Dd_wm.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.duration,break_3Dd_wm.started,text_21.started,key_resp_17.started,break_3Dd_wm.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.duration,image_7.stopped,key_resp_6.stopped,end.started,text_22.started,key_resp_18.started,end.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2D,None,120,True,False,None,sm3,140,260,output_pairs/2D_120m/2D_120m_SM3_140_to_260deg.png,None,1395,period,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.7763896000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.73583529994357,162.7763896000106,163.73433559993282,163.73433559993282,163.8010836999165,167.70551469991915,None,0,,,167.70565859996714,167.7339947000146,167.7339947000146,169.70454730000347,4.0,['rshift'],169.70470359991305,169.77216409996618,169.77216409996618,,,171.7688998999074,3.0,['slash'],[1.0127221000147983],[None],171.76904789998662,171.80048969993368,173.76790839992464,169.73468809993938,169.73468809993938,[1.1616089000599459],[None],,167.7339947000146,167.7339947000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,60,True,False,None,obj9,180,240,output_pairs/2D_60m/2D_60m_obj_9_180_to_240deg.png,None,554,period,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.8079507999355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.76812889997382,173.8079507999355,174.77218849991914,174.77218849991914,174.8345819999231,176.26791299995966,period,1,1.46778400009498,None,176.26815179991536,176.30056659993716,176.30056659993716,178.27122270001564,4.0,['rshift'],178.27136589994188,178.3011001999257,178.3011001999257,180.3013527999865,180.3013527999865,180.27158960001543,3.0,['slash'],[0.5552600000519305],[None],180.271742300014,180.3013527999865,182.26799169997685,178.3011001999257,178.3011001999257,[1.083885500091128],[None],182.30699670000467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,0,False,False,None,obj1,280,None,output_pairs/2D_0/2D_0_obj_1_280deg.png,None,2004,comma,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.30699670000467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.26817539997865,182.30699670000467,183.26780649996363,183.26780649996363,183.33445530000608,184.50138759997208,comma,1,1.2120533999986947,None,184.50158789998386,184.5341413000133,184.5341413000133,186.5048135999823,4.0,['rshift'],186.50496749999002,186.53506859997287,186.53506859997287,,,188.53659869998228,4.0,['rshift'],[0.3446012999629602],[None],188.53676479996648,188.56731909990776,190.53425539995078,186.53506859997287,186.53506859997287,[1.2419966999441385],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,120,False,False,None,sm5,40,160,output_pairs/2D_120/2D_120_SM5_40_to_160deg.png,None,1100,comma,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.57311120000668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.53444249997847,190.57311120000668,191.50572929996997,191.50572929996997,191.60123949998524,193.93506479996722,comma,1,2.406324499985203,None,193.9352614999516,193.9677251999965,193.9677251999965,195.94054480001796,3.0,['slash'],195.94069259997923,195.96789809991606,195.96789809991606,,,197.94666439993307,4.0,['rshift'],[1.4236623999895528],[None],197.94682640000246,197.96780919993762,199.94493689993396,,,[1.6238436999265105],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,180,False,False,None,obj1,100,280,output_pairs/2D_180/2D_180_obj_12_100_to_280deg.png,None,1061,comma,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.9888264000183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.94516279990785,199.9888264000183,200.93459409999195,200.93459409999195,201.0011504999129,203.1346782000037,period,0,2.1940805000485852,None,203.13497809995897,203.16801499994472,203.16801499994472,205.1369603999192,3.0,['slash'],205.13711239991244,205.1679441999877,205.1679441999877,207.16750989994034,207.16750989994034,207.1377693999093,3.0,['slash'],[0.945563199929893],[None],207.1379124999512,207.16750989994034,209.1351699999068,,,[1.7118262000149116],[None],209.17518529994413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,120,False,False,None,obj1,140,260,output_pairs/2D_120/2D_120_obj_1_140_to_260deg.png,None,1117,comma,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.17518529994413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.1353699999163,209.17518529994413,210.1389548999723,210.1389548999723,210.20523069996852,211.84561449999455,comma,1,1.7005675999680534,None,211.8458277999889,211.87830039998516,211.87830039998516,213.86944729997776,4.0,['rshift'],213.86959559994284,213.90108639991377,213.90108639991377,,,215.8700463999994,4.0,['rshift'],[0.3387559000402689],[None],215.87019609997515,215.90127659996506,217.8679233000148,,,[1.161837499937974],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,60,True,False,None,sm2,220,280,output_pairs/2D_60m/2D_60m_SM2_220_to_280deg.png,None,553,period,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.90761439991184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.86810349998996,217.90761439991184,218.86805039993487,218.86805039993487,218.93451910000294,220.83477620000485,period,1,1.9556605000980198,None,220.83499479992315,220.8674936000025,220.8674936000025,222.8385704999091,None,None,222.83865269995295,222.8721945999423,222.8721945999423,,,224.84054479992483,None,['slash'],[0.8964650999987498],[None],224.84069330000784,224.87227149994578,226.86794509994797,222.8721945999423,222.8721945999423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,0,False,False,None,obj9,60,None,output_pairs/2D_0/2D_0_obj_9_60deg.png,None,2000,comma,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.9096053999383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.86813049996272,226.9096053999383,227.84482629993,227.84482629993,227.93472289992496,229.23485379992053,comma,1,1.3632523000705987,None,229.23505839996506,229.26751899998635,229.26751899998635,231.2386269000126,4.0,['rshift'],231.2387916999869,231.26795189990662,231.26795189990662,233.26775929995347,233.26775929995347,233.23814569995739,4.0,['rshift'],[0.42830000002868474],[None],233.23832359991502,233.26775929995347,235.23510599997826,231.26795189990662,231.26795189990662,[0.9166210999246687],[None],235.27519979991484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,180,True,False,None,sm1,220,40,output_pairs/2D_180m/2D_180m_SM1_220_to_40deg.png,None,1361,period,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.27519979991484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.2352900999831,235.27519979991484,236.23900339996908,236.23900339996908,236.30531039997004,239.6018136999337,period,1,3.344593200017698,None,239.60201179992873,239.63429899991024,239.63429899991024,241.60497939994093,3.0,['slash'],241.60514499992132,241.63476389995776,241.63476389995776,243.63421649998054,243.63421649998054,243.60444009990897,3.0,['slash'],[0.9018633000086993],[None],243.60458970000036,243.63421649998054,245.60187309992034,241.63476389995776,241.63476389995776,[1.365798500017263],[None],245.64367579994723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,0,True,False,None,obj1,180,None,output_pairs/2D_0m/2D_0m_obj_13_180deg.png,None,1145,period,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.64367579994723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.6020343999844,245.64367579994723,246.61148279998451,246.61148279998451,246.63468999997713,248.50194220000412,period,1,1.8604343000333756,None,248.50214290001895,248.53470879991073,248.53470879991073,250.50466619990766,4.0,['rshift'],250.50480649992824,250.5342634000117,250.5342634000117,252.5345018999651,252.5345018999651,252.5046493000118,4.0,['rshift'],[0.483139899908565],[None],252.50479299994186,252.5345018999651,254.51138509996235,250.5342634000117,250.5342634000117,[1.1779788000276312],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,180,False,False,None,sm3,260,80,output_pairs/2D_180/2D_180_SM3_260_to_80deg.png,None,1068,comma,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.55470520001836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.5115515999496,254.55470520001836,255.50145189999603,255.50145189999603,255.56820989993867,258.3349770999048,period,0,2.80276969994884,None,258.3352648,258.3677928999532,258.3677928999532,260.3386920999037,None,None,260.33877919998486,260.36821240000427,260.36821240000427,262.3678500999231,262.3678500999231,262.338076199987,2.0,['period'],[0.15191449993290007],[None],262.3382233999437,262.3678500999231,264.33509179996327,260.36821240000427,260.36821240000427,,,264.375453799963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,0,True,False,None,obj1,200,None,output_pairs/2D_0m/2D_0m_obj_12_200deg.png,None,1149,period,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.375453799963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.33528849994764,264.375453799963,265.3349511999404,265.3349511999404,265.40550419990905,266.968614500016,period,1,1.6166926000732929,None,266.9688431000104,267.00100729998667,267.00100729998667,268.97175159992184,4.0,"['rshift', 'rshift']",268.9719566999702,269.0016845999053,269.0016845999053,271.0011637000134,271.0011637000134,270.97122669999953,4.0,['rshift'],[1.1267249999800697],[None],270.97136939992197,271.0011637000134,272.9681502999738,269.0016845999053,269.0016845999053,"[0.9682582999812439, 1.702809999929741]","[None, None]",273.0082054999657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,180,True,False,None,obj2,120,300,output_pairs/2D_180m/2D_180m_obj_2_120_to_300deg.png,None,1344,period,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.0082054999657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.96835009998176,273.0082054999657,273.9682984999381,273.9682984999381,274.0388847999275,277.06836439995095,period,1,3.0716814000625163,None,277.06860759994015,277.1011735999491,277.1011735999491,279.0705564999953,3.0,['slash'],279.0707170999376,279.10165600001346,279.10165600001346,281.1010830999585,281.1010830999585,281.0721129999729,3.0,['slash'],[1.394616000005044],[None],281.0722727999091,281.1010830999585,283.06832039996516,,,[1.2749920000787824],[None],283.108707999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,60,True,False,None,obj7,60,120,output_pairs/2D_60m/2D_60m_obj_7_60_to_120deg.png,None,565,period,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.108707999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.0684827999212,283.108707999927,284.06829969992395,284.06829969992395,284.14545939990785,285.83551719994284,period,1,1.7472944000037387,None,285.83571050001774,285.86778480000794,285.86778480000794,287.8383518999908,3.0,['slash'],287.83850650000386,287.8682742000092,287.8682742000092,289.8676780000096,289.8676780000096,289.83806919993367,3.0,['slash'],[0.5155313999857754],[None],289.8382179000182,289.8676780000096,291.83579169993754,287.8682742000092,287.8682742000092,[1.316609299974516],[None],291.8772211999167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,0,True,False,None,obj5,20,None,output_pairs/2D_0m/2D_0m_obj_5_20deg.png,None,1141,period,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.8772211999167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.8359491999727,291.8772211999167,292.8350779999746,292.8350779999746,292.90585189999547,294.135132699972,period,1,1.269186899997294,None,294.13539760001004,294.1677899999777,294.1677899999777,296.13862899993546,4.0,"['slash', 'rshift']",296.1388001999585,296.16830309992656,296.16830309992656,298.16829900001176,298.16829900001176,298.13857209996786,4.0,['rshift'],[0.591363999992609],[None],298.1387156000128,298.16829900001176,300.13932139996905,296.16830309992656,296.16830309992656,"[0.5599130999762565, 1.6163899999810383]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,180,True,False,None,sm5,220,40,output_pairs/2D_180m/2D_180m_SM5_220_to_40deg.png,None,1355,period,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.1796713999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.13951589993667,300.1796713999938,301.1451985000167,301.1451985000167,301.21144109999295,304.1018954999745,period,1,2.934514799970202,None,304.1021119999932,304.1345601999201,304.1345601999201,306.105146399932,None,None,306.10522589995526,306.1348727999721,306.1348727999721,,,308.1074551999336,3.0,None,,,308.10753889998887,308.1350579999853,310.1020323999692,306.1348727999721,306.1348727999721,,,310.13490259996615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.10210329992697,310.13490259996615,310.13490259996615,315.1024604999693,rshift,4.937275400036015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,120,True,False,None,obj1,200,320,output_pairs/2D_120m/2D_120m_obj_13_200_to_320deg.png,None,1383,period,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.16067899996415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.11951799993403,315.16067899996415,316.1016990999924,316.1016990999924,316.16830939997453,318.26850779994857,period,1,2.1624153999146074,None,318.2688682000153,318.30141159996856,318.30141159996856,320.27182259992696,4.0,['rshift'],320.27207079995424,320.3015773999505,320.3015773999505,322.3059578000102,322.3059578000102,322.2720602999907,4.0,['rshift'],[1.282808499992825],[None],322.2723137999419,322.3059578000102,324.30169359990396,320.3015773999505,320.3015773999505,[1.6271050999639556],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,60,True,False,None,obj8,160,220,output_pairs/2D_60m/2D_60m_obj_8_160_to_220deg.png,None,575,period,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.34075149998534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.30186799995136,324.34075149998534,325.27876020001713,325.27876020001713,325.36825689999387,328.63650179991964,period,1,3.3457097000209615,None,328.636842399952,328.6679778000107,328.6679778000107,330.64125669992063,3.0,['slash'],330.6414129999466,330.67288239998743,330.67288239998743,,,332.66986689995974,None,None,,,332.6699543999275,332.70149050001055,334.6684548999183,,,[1.3640977001050487],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
